 python scratch/run_v300_chunkwise_kaggle_standalone.py
=====================================================================================
EXPERIMENT BENCHMARK RUN: V300 STANDALONE CHUNKWISE PARALLEL CAPACITY SCALING
=====================================================================================
  * Exp ID:          v300_capacity_scaling_chunkwise_standalone
  * Hardware Device: CPU
  * PyTorch Version: 2.10.0+cpu
  * CUDA Available:  False (Version: N/A)
  * Seed:            42
  * Chunk Size C:    64
  * Layers:          3
  * Effective Batch: 32
  * Epochs / Steps:  20 epochs, 50 steps/epoch
  * LR Grid:         [0.002, 0.004, 0.008]
  * Sweeps d_k:      [32, 64, 128]
  * KV Pairs Sweep:  [32, 64, 128, 256]
  * ISO-FLOATS MAP:
      d_k= 32 -> Complex d_k= 32 ( 2048 floats/head) | Real d_k= 45 ( 2025 floats/head)
      d_k= 64 -> Complex d_k= 64 ( 8192 floats/head) | Real d_k= 90 ( 8100 floats/head)
      d_k=128 -> Complex d_k=128 (32768 floats/head) | Real d_k=181 (32761 floats/head)
=====================================================================================

=== SWEEP d_k = 32 (d_model = 64) ===

  >>> Pre-generating GPU Datasets for Load: 32 Pairs (L=256) <<<
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch 16/20 Complete | Loss = 42.6670
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch 17/20 Complete | Loss = 42.5936
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch 18/20 Complete | Loss = 42.5564
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch 19/20 Complete | Loss = 42.4477
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch 20/20 Complete | Loss = 42.3485
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  1/20 Complete | Loss = 44.5401
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  2/20 Complete | Loss = 44.3795
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  3/20 Complete | Loss = 44.2680
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  4/20 Complete | Loss = 44.0974
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  5/20 Complete | Loss = 43.8891
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  6/20 Complete | Loss = 43.6572
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  7/20 Complete | Loss = 43.4075
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  8/20 Complete | Loss = 43.1934
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  9/20 Complete | Loss = 41.5827
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch 10/20 Complete | Loss = 26.2272
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch 11/20 Complete | Loss = 19.3790
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch 12/20 Complete | Loss = 13.4126
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch 13/20 Complete | Loss = 8.6362
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch 14/20 Complete | Loss = 6.9835
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch 15/20 Complete | Loss = 5.1346
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch 16/20 Complete | Loss = 3.5214
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch 17/20 Complete | Loss = 2.2875
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch 18/20 Complete | Loss = 1.6489
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch 19/20 Complete | Loss = 1.3781
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch 20/20 Complete | Loss = 1.0526
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch  1/20 Complete | Loss = 44.5072
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch  2/20 Complete | Loss = 44.4154
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch  3/20 Complete | Loss = 44.2953
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch  4/20 Complete | Loss = 44.0899
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch  5/20 Complete | Loss = 43.9224
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch  6/20 Complete | Loss = 43.4653
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch  7/20 Complete | Loss = 33.9561
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch  8/20 Complete | Loss = 22.6688
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch  9/20 Complete | Loss = 14.4198
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch 10/20 Complete | Loss = 9.8960
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch 11/20 Complete | Loss = 8.2303
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch 12/20 Complete | Loss = 6.5152
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch 13/20 Complete | Loss = 4.8065
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch 14/20 Complete | Loss = 4.2006
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch 15/20 Complete | Loss = 3.6414
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch 16/20 Complete | Loss = 3.2333
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch 17/20 Complete | Loss = 2.6912
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch 18/20 Complete | Loss = 2.2900
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch 19/20 Complete | Loss = 1.9126
      [ChunkwiseComplexDeltaPhase             | lr=0.0080] Epoch 20/20 Complete | Loss = 1.5680
      [ChunkwiseComplexDeltaPhase             | d_k=32] Pairs=128 (L=1024) -> Best Acc:  95.61% (lr=0.004)
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch  1/20 Complete | Loss = 44.5944
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch  2/20 Complete | Loss = 44.4545
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch  3/20 Complete | Loss = 44.3946
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch  4/20 Complete | Loss = 44.2939
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch  5/20 Complete | Loss = 44.1269
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch  6/20 Complete | Loss = 43.9089
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch  7/20 Complete | Loss = 43.7919
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch  8/20 Complete | Loss = 43.5886
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch  9/20 Complete | Loss = 43.4966
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch 10/20 Complete | Loss = 43.2590
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch 11/20 Complete | Loss = 43.0507
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch 12/20 Complete | Loss = 42.9048
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch 13/20 Complete | Loss = 42.7799
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch 14/20 Complete | Loss = 42.6899
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch 15/20 Complete | Loss = 42.6279
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch 16/20 Complete | Loss = 42.4950
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch 17/20 Complete | Loss = 42.3850
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch 18/20 Complete | Loss = 42.3668
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch 19/20 Complete | Loss = 42.3883
      [ChunkwiseRealDeltaNetSquare            | lr=0.0020] Epoch 20/20 Complete | Loss = 42.3237
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch  1/20 Complete | Loss = 44.5682
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch  2/20 Complete | Loss = 44.4655
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch  3/20 Complete | Loss = 44.4021
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch  4/20 Complete | Loss = 44.2422
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch  5/20 Complete | Loss = 43.9754
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch  6/20 Complete | Loss = 43.7240
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch  7/20 Complete | Loss = 43.4395
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch  8/20 Complete | Loss = 43.1441
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch  9/20 Complete | Loss = 42.9010
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch 10/20 Complete | Loss = 42.5861
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch 11/20 Complete | Loss = 42.3898
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch 12/20 Complete | Loss = 42.2041
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch 13/20 Complete | Loss = 41.9466
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch 14/20 Complete | Loss = 41.2104
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch 15/20 Complete | Loss = 38.5876
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch 16/20 Complete | Loss = 33.5834
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch 17/20 Complete | Loss = 27.2218
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch 18/20 Complete | Loss = 21.0585
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch 19/20 Complete | Loss = 16.5135
      [ChunkwiseRealDeltaNetSquare            | lr=0.0040] Epoch 20/20 Complete | Loss = 13.7013
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch  1/20 Complete | Loss = 44.5261
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch  2/20 Complete | Loss = 44.4805
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch  3/20 Complete | Loss = 44.4246
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch  4/20 Complete | Loss = 44.3258
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch  5/20 Complete | Loss = 44.2523
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch  6/20 Complete | Loss = 44.0468
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch  7/20 Complete | Loss = 43.7930
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch  8/20 Complete | Loss = 42.3798
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch  9/20 Complete | Loss = 39.4379
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch 10/20 Complete | Loss = 36.3465
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch 11/20 Complete | Loss = 32.3450
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch 12/20 Complete | Loss = 27.6359
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch 13/20 Complete | Loss = 22.3025
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch 14/20 Complete | Loss = 16.5118
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch 15/20 Complete | Loss = 11.9893
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch 16/20 Complete | Loss = 9.0996
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch 17/20 Complete | Loss = 7.5051
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch 18/20 Complete | Loss = 6.3256
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch 19/20 Complete | Loss = 5.7422
      [ChunkwiseRealDeltaNetSquare            | lr=0.0080] Epoch 20/20 Complete | Loss = 5.0929
      [ChunkwiseRealDeltaNetSquare            | d_k=32] Pairs=128 (L=1024) -> Best Acc:  71.56% (lr=0.008)
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch  1/20 Complete | Loss = 44.5629
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch  2/20 Complete | Loss = 44.4294
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch  3/20 Complete | Loss = 44.3880
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch  4/20 Complete | Loss = 44.3364
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch  5/20 Complete | Loss = 44.2607
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch  6/20 Complete | Loss = 44.1531
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch  7/20 Complete | Loss = 43.9967
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch  8/20 Complete | Loss = 43.8843
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch  9/20 Complete | Loss = 43.7843
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch 10/20 Complete | Loss = 43.6527
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch 11/20 Complete | Loss = 43.5335
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch 12/20 Complete | Loss = 43.3482
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch 13/20 Complete | Loss = 43.2545
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch 14/20 Complete | Loss = 43.0314
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch 15/20 Complete | Loss = 42.9091
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch 16/20 Complete | Loss = 42.7953
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch 17/20 Complete | Loss = 42.7091
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch 18/20 Complete | Loss = 42.5808
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch 19/20 Complete | Loss = 42.5129
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0020] Epoch 20/20 Complete | Loss = 42.4544
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch  1/20 Complete | Loss = 44.5422
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch  2/20 Complete | Loss = 44.4448
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch  3/20 Complete | Loss = 44.3937
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch  4/20 Complete | Loss = 44.3048
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch  5/20 Complete | Loss = 44.1039
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch  6/20 Complete | Loss = 43.8973
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch  7/20 Complete | Loss = 43.7041
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch  8/20 Complete | Loss = 43.4891
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch  9/20 Complete | Loss = 43.1823
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch 10/20 Complete | Loss = 41.7383
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch 11/20 Complete | Loss = 38.2680
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch 12/20 Complete | Loss = 31.4975
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch 13/20 Complete | Loss = 25.2507
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch 14/20 Complete | Loss = 20.8646
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch 15/20 Complete | Loss = 17.1683
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch 16/20 Complete | Loss = 14.7657
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch 17/20 Complete | Loss = 12.4537
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch 18/20 Complete | Loss = 11.3334
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch 19/20 Complete | Loss = 10.3372
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0040] Epoch 20/20 Complete | Loss = 9.6413
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch  1/20 Complete | Loss = 44.5323
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch  2/20 Complete | Loss = 44.4465
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch  3/20 Complete | Loss = 44.3941
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch  4/20 Complete | Loss = 44.3451
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch  5/20 Complete | Loss = 44.1679
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch  6/20 Complete | Loss = 43.9411
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch  7/20 Complete | Loss = 42.8757
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch  8/20 Complete | Loss = 39.8906
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch  9/20 Complete | Loss = 35.7677
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch 10/20 Complete | Loss = 31.2782
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch 11/20 Complete | Loss = 28.3757
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch 12/20 Complete | Loss = 25.9211
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch 13/20 Complete | Loss = 24.2880
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch 14/20 Complete | Loss = 23.0619
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch 15/20 Complete | Loss = 22.5460
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch 16/20 Complete | Loss = 21.8365
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch 17/20 Complete | Loss = 20.8002
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch 18/20 Complete | Loss = 19.9767
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch 19/20 Complete | Loss = 19.2008
      [ChunkwiseRealDeltaNetRectangular       | lr=0.0080] Epoch 20/20 Complete | Loss = 18.5414
      [ChunkwiseRealDeltaNetRectangular       | d_k=32] Pairs=128 (L=1024) -> Best Acc:  62.62% (lr=0.004)
      [CausalAttentionMHA                     | lr=0.0020] Epoch  1/20 Complete | Loss = 44.6998
      [CausalAttentionMHA                     | lr=0.0020] Epoch  2/20 Complete | Loss = 44.4499
      [CausalAttentionMHA                     | lr=0.0020] Epoch  3/20 Complete | Loss = 44.3630
      [CausalAttentionMHA                     | lr=0.0020] Epoch  4/20 Complete | Loss = 44.2764
      [CausalAttentionMHA                     | lr=0.0020] Epoch  5/20 Complete | Loss = 44.1524
      [CausalAttentionMHA                     | lr=0.0020] Epoch  6/20 Complete | Loss = 43.7440
      [CausalAttentionMHA                     | lr=0.0020] Epoch  7/20 Complete | Loss = 0.5635
      [CausalAttentionMHA                     | lr=0.0020] Epoch  8/20 Complete | Loss = 0.0703
      [CausalAttentionMHA                     | lr=0.0020] Epoch  9/20 Complete | Loss = 0.0073
      [CausalAttentionMHA                     | lr=0.0020] Epoch 10/20 Complete | Loss = 0.0040
      [CausalAttentionMHA                     | lr=0.0020] Epoch 11/20 Complete | Loss = 0.0022
      [CausalAttentionMHA                     | lr=0.0020] Epoch 12/20 Complete | Loss = 0.0146
      [CausalAttentionMHA                     | lr=0.0020] Epoch 13/20 Complete | Loss = 0.0059
      [CausalAttentionMHA                     | lr=0.0020] Epoch 14/20 Complete | Loss = 0.0028
      [CausalAttentionMHA                     | lr=0.0020] Epoch 15/20 Complete | Loss = 0.0016
      [CausalAttentionMHA                     | lr=0.0020] Epoch 16/20 Complete | Loss = 0.0016
      [CausalAttentionMHA                     | lr=0.0020] Epoch 17/20 Complete | Loss = 0.0684
      [CausalAttentionMHA                     | lr=0.0020] Epoch 18/20 Complete | Loss = 0.0026
      [CausalAttentionMHA                     | lr=0.0020] Epoch 19/20 Complete | Loss = 0.1304
      [CausalAttentionMHA                     | lr=0.0020] Epoch 20/20 Complete | Loss = 0.0166
      [CausalAttentionMHA                     | lr=0.0040] Epoch  1/20 Complete | Loss = 44.5358
      [CausalAttentionMHA                     | lr=0.0040] Epoch  2/20 Complete | Loss = 44.4010
      [CausalAttentionMHA                     | lr=0.0040] Epoch  3/20 Complete | Loss = 44.2854
      [CausalAttentionMHA                     | lr=0.0040] Epoch  4/20 Complete | Loss = 44.1166
      [CausalAttentionMHA                     | lr=0.0040] Epoch  5/20 Complete | Loss = 1.1282
      [CausalAttentionMHA                     | lr=0.0040] Epoch  6/20 Complete | Loss = 0.0366
      [CausalAttentionMHA                     | lr=0.0040] Epoch  7/20 Complete | Loss = 0.0051
      [CausalAttentionMHA                     | lr=0.0040] Epoch  8/20 Complete | Loss = 0.0139
      [CausalAttentionMHA                     | lr=0.0040] Epoch  9/20 Complete | Loss = 0.0020
      [CausalAttentionMHA                     | lr=0.0040] Epoch 10/20 Complete | Loss = 0.0494
      [CausalAttentionMHA                     | lr=0.0040] Epoch 11/20 Complete | Loss = 0.0040
      [CausalAttentionMHA                     | lr=0.0040] Epoch 12/20 Complete | Loss = 0.0010
      [CausalAttentionMHA                     | lr=0.0040] Epoch 13/20 Complete | Loss = 0.0004
      [CausalAttentionMHA                     | lr=0.0040] Epoch 14/20 Complete | Loss = 0.0003
      [CausalAttentionMHA                     | lr=0.0040] Epoch 15/20 Complete | Loss = 0.0002
      [CausalAttentionMHA                     | lr=0.0040] Epoch 16/20 Complete | Loss = 0.0002
      [CausalAttentionMHA                     | lr=0.0040] Epoch 17/20 Complete | Loss = 0.0002
      [CausalAttentionMHA                     | lr=0.0040] Epoch 18/20 Complete | Loss = 0.0001
      [CausalAttentionMHA                     | lr=0.0040] Epoch 19/20 Complete | Loss = 0.0001
      [CausalAttentionMHA                     | lr=0.0040] Epoch 20/20 Complete | Loss = 0.0001
      [CausalAttentionMHA                     | lr=0.0080] Epoch  1/20 Complete | Loss = 44.5495
      [CausalAttentionMHA                     | lr=0.0080] Epoch  2/20 Complete | Loss = 44.4309
      [CausalAttentionMHA                     | lr=0.0080] Epoch  3/20 Complete | Loss = 44.3566
      [CausalAttentionMHA                     | lr=0.0080] Epoch  4/20 Complete | Loss = 44.2177
      [CausalAttentionMHA                     | lr=0.0080] Epoch  5/20 Complete | Loss = 40.4306
      [CausalAttentionMHA                     | lr=0.0080] Epoch  6/20 Complete | Loss = 0.1887
      [CausalAttentionMHA                     | lr=0.0080] Epoch  7/20 Complete | Loss = 0.0037
      [CausalAttentionMHA                     | lr=0.0080] Epoch  8/20 Complete | Loss = 0.0007
      [CausalAttentionMHA                     | lr=0.0080] Epoch  9/20 Complete | Loss = 0.0003
      [CausalAttentionMHA                     | lr=0.0080] Epoch 10/20 Complete | Loss = 0.0030
      [CausalAttentionMHA                     | lr=0.0080] Epoch 11/20 Complete | Loss = 0.0014
      [CausalAttentionMHA                     | lr=0.0080] Epoch 12/20 Complete | Loss = 0.0240
      [CausalAttentionMHA                     | lr=0.0080] Epoch 13/20 Complete | Loss = 0.0016
      [CausalAttentionMHA                     | lr=0.0080] Epoch 14/20 Complete | Loss = 0.0024
      [CausalAttentionMHA                     | lr=0.0080] Epoch 15/20 Complete | Loss = 0.0041
      [CausalAttentionMHA                     | lr=0.0080] Epoch 16/20 Complete | Loss = 0.0045
      [CausalAttentionMHA                     | lr=0.0080] Epoch 17/20 Complete | Loss = 0.0063
      [CausalAttentionMHA                     | lr=0.0080] Epoch 18/20 Complete | Loss = 0.0160
      [CausalAttentionMHA                     | lr=0.0080] Epoch 19/20 Complete | Loss = 0.0363
      [CausalAttentionMHA                     | lr=0.0080] Epoch 20/20 Complete | Loss = 0.0168
      [CausalAttentionMHA                     | d_k=32] Pairs=128 (L=1024) -> Best Acc: 100.00% (lr=0.004)

  >>> Pre-generating GPU Datasets for Load: 256 Pairs (L=2048) <<<
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch  1/20 Complete | Loss = 89.0960
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch  2/20 Complete | Loss = 88.9211
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch  3/20 Complete | Loss = 88.8447
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch  4/20 Complete | Loss = 88.7727
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch  5/20 Complete | Loss = 88.7090
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch  6/20 Complete | Loss = 88.6227
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch  7/20 Complete | Loss = 88.4823
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch  8/20 Complete | Loss = 88.3668
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch  9/20 Complete | Loss = 88.2606
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch 10/20 Complete | Loss = 88.1683
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch 11/20 Complete | Loss = 88.0616
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch 12/20 Complete | Loss = 87.9753
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch 13/20 Complete | Loss = 87.8905
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch 14/20 Complete | Loss = 87.7740
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch 15/20 Complete | Loss = 87.6398
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch 16/20 Complete | Loss = 87.5163
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch 17/20 Complete | Loss = 87.3256
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch 18/20 Complete | Loss = 87.2454
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch 19/20 Complete | Loss = 87.1882
      [ChunkwiseComplexDeltaPhase             | lr=0.0020] Epoch 20/20 Complete | Loss = 87.1244
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  1/20 Complete | Loss = 89.0383
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  2/20 Complete | Loss = 88.8734
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  3/20 Complete | Loss = 88.8155
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  4/20 Complete | Loss = 88.7258
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  5/20 Complete | Loss = 88.5959
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  6/20 Complete | Loss = 88.3974
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  7/20 Complete | Loss = 88.2261
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  8/20 Complete | Loss = 88.0867
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch  9/20 Complete | Loss = 87.9152
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch 10/20 Complete | Loss = 87.7429
      [ChunkwiseComplexDeltaPhase             | lr=0.0040] Epoch 11/20 Complete | Loss = 87.3872
